"table_name","field_name","language","translation","record_id","record_sub_id","field_value"
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_921","",""
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_922","",""
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_923","",""
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_924","",""
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_925","",""
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_926","",""
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_927","",""
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_928","",""
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_929","",""
"trips","trip_headsign","ga","Achadh an Iúir","3-5371_93","",""
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_930","",""
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_931","",""
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_932","",""
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_933","",""
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_934","",""
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_935","",""
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_936","",""
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_937","",""
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_938","",""
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_939","",""
"trips","trip_headsign","ga","Achadh an Iúir","3-5371_94","",""
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_940","",""
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_941","",""
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_942","",""
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_943","",""
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_944","",""
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_945","",""
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_946","",""
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_947","",""
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_948","",""
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_949","",""
"trips","trip_headsign","ga","Achadh an Iúir","3-5371_95","",""
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_950","",""
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_951","",""
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_952","",""
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_953","",""
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_954","",""
"trips","trip_headsign","ga","Baile na Lorgan","3-5371_955","",""
"trips","trip_headsign","ga","Béal Átha Beithe","3-5371_956","",""
"trips","trip_headsign","ga","Béal Átha Beithe","3-5371_957","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_958","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_959","",""
"trips","trip_headsign","ga","Achadh an Iúir","3-5371_96","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_960","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_961","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_962","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_963","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_964","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_965","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_966","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_967","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_968","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_969","",""
"trips","trip_headsign","ga","Achadh an Iúir","3-5371_97","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_970","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_971","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_972","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_973","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_974","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_975","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_976","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_977","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_978","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_979","",""
"trips","trip_headsign","ga","Achadh an Iúir","3-5371_98","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_980","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_981","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_982","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_983","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_984","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_985","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_986","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_987","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_988","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_989","",""
"trips","trip_headsign","ga","Achadh an Iúir","3-5371_99","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_990","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_991","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_992","",""
"trips","trip_headsign","ga","Coill Uí Chonnagáin","3-5371_993","",""
"trips","trip_headsign","ga","An Muileann","3-5371_994","",""
"trips","trip_headsign","ga","An Muileann","3-5371_995","",""
"trips","trip_headsign","ga","An Muileann","3-5371_996","",""
"trips","trip_headsign","ga","An Muileann","3-5371_997","",""
"trips","trip_headsign","ga","An Muileann","3-5371_998","",""
"trips","trip_headsign","ga","An Muileann","3-5371_999","",""
"trips","trip_headsign","ga","An Teach Dóite","3-5372_1","",""
