"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","level_id","platform_code"
"3-8410B609631","609631","Croom","","52.522033","-8.718972","","","0","","Europe/Dublin","0","",""
"3-8410B609641","609641","O'Rourke's Cross","","52.42694","-8.690956","","","0","","Europe/Dublin","0","",""
"3-8410B609651","609651","Bruree","","52.424248","-8.660361","","","0","","Europe/Dublin","0","",""
"3-8410B609671","609671","Cloughkeating","","52.615828","-8.685096","","","0","","Europe/Dublin","0","",""
"3-8410B609681","609681","O'Rourke's Cross","","52.427947","-8.690899","","","0","","Europe/Dublin","0","",""
"3-8410B609691","609691","Kilgobbin","","52.573942","-8.772872","","","0","","Europe/Dublin","0","",""
"3-8410B609711","609711","UL East Gate","","52.67144","-8.56593","","","0","","Europe/Dublin","0","",""
"3-8410B609721","609721","Monaleen","","52.66239","-8.55055","","","0","","Europe/Dublin","0","",""
"3-8410B609731","609731","Monaleen Park","","52.656907","-8.553907","","","0","","Europe/Dublin","0","",""
"3-8410B609751","609751","Fox Hollow","","52.654428","-8.564975","","","0","","Europe/Dublin","0","",""
"3-8410B609771","609771","Caisleán Nua","","52.66341","-8.56946","","","0","","Europe/Dublin","0","",""
"3-8410B609811","609811","Sanctuary","","52.624623","-8.649253","","","0","","Europe/Dublin","0","",""
"3-8410B609831","609831","Technology Park East","","52.671034","-8.538783","","","0","","Europe/Dublin","0","",""
"3-8410B609841","609841","Milford Road","","52.667471","-8.570577","","","0","","Europe/Dublin","0","",""
"3-8410B610041","610041","Lacka","","52.719461","-8.499932","","","0","","Europe/Dublin","0","",""
"3-8410B6312801","631281","Adare","","52.564394","-8.789651","","","0","","Europe/Dublin","0","",""
"3-8410B6356601","635661","Abbeyfeale","","52.386549","-9.2951","","","0","","Europe/Dublin","0","",""
"3-8410CO11074","11074","Crossagalla Industrial Estate","","52.652347","-8.593561","","","0","","Europe/Dublin","0","",""
"3-8410CO11075","11075","Caisleán na habhann","","52.654362","-8.573074","","","0","","Europe/Dublin","0","",""
"3-8410CO11076","11076","Brú na Gruadán","","52.660289","-8.576093","","","0","","Europe/Dublin","0","",""
"3-8410CO11077","11077","Newtown Centre","","52.663123","-8.539232","","","0","","Europe/Dublin","0","",""
"3-8410CO11079","11079","Brú na Gruadán","","52.65993","-8.57556","","","0","","Europe/Dublin","0","",""
"3-8410CO11081","11081","Crossagalla Industrial Estate","","52.652813","-8.595607","","","0","","Europe/Dublin","0","",""
"3-8410CO11082","11082","City East Plaza","","52.653113","-8.574861","","","0","","Europe/Dublin","0","",""
"3-8410CO11083","11083","Newtown Centre","","52.6634","-8.53845","","","0","","Europe/Dublin","0","",""
"3-8410CO11084","11084","Monaleen","","52.660556","-8.548099","","","0","","Europe/Dublin","0","",""
"3-8410CO11085","11085","Kilmurry Lodge","","52.67008","-8.55559","","","0","","Europe/Dublin","0","",""
"3-8410CO11086","11086","Castletroy Park","","52.666969","-8.579448","","","0","","Europe/Dublin","0","",""
"3-8410CO11087","11087","Curragh Birin","","52.664513","-8.579785","","","0","","Europe/Dublin","0","",""
"3-8410CO11088","11088","City East Plaza","","52.653016","-8.574594","","","0","","Europe/Dublin","0","",""
"3-8410IR0071","0","Castleconnell","","52.713293","-8.498101","","","0","3-8410IR0071-P","Europe/Dublin","0","",""
"3-8410LL10599","10599","Knockbrack West","","52.679739","-8.500854","","","0","","Europe/Dublin","0","",""
"3-8410LL10602","12028","Upperchurch","","52.698032","-8.021202","","","0","","Europe/Dublin","0","",""
"3-8410LL10608","10608","Kilmeedy","","52.414525","-8.914906","","","0","","Europe/Dublin","0","",""
"3-8410LL10609","10609","Feenagh","","52.389659","-8.877456","","","0","","Europe/Dublin","0","",""
"3-8410LL10610","10610","Feohanagh","","52.386682","-8.975135","","","0","","Europe/Dublin","0","",""
"3-8410LL10611","10611","Castlemahon","","52.430803","-9.009931","","","0","","Europe/Dublin","0","",""
"3-8410LL13036","13036","Castlemahon","","52.43098","-9.01052","","","0","","Europe/Dublin","0","",""
"3-8410LL13037","13037","Feohanagh","","52.38675","-8.9754","","","0","","Europe/Dublin","0","",""
"3-8410PB000169","13654","Ballyshonakin","","52.351221","-8.605725","","","0","","Europe/Dublin","0","",""
"3-8410PB000173","13655","Ballyshonakin","","52.351113","-8.605709","","","0","","Europe/Dublin","0","",""
"3-8410PB001498","13656","Brickfield","","52.357877","-8.58883","","","0","","Europe/Dublin","0","",""
"3-8410PB001507","13658","Brickfield","","52.358168","-8.588041","","","0","","Europe/Dublin","0","",""
"3-8410PB001563","13659","Monavaha","","52.56913","-9.09276","","","0","","Europe/Dublin","0","",""
"3-8410PB001607","13660","Shanid","","52.55594","-9.10411","","","0","","Europe/Dublin","0","",""
"3-8410PB14352","14352","Rathcannon","","52.4471","-8.6232","","","0","","Europe/Dublin","0","",""
"3-8410PB14354","14354","Ballytrasna","","52.54828","-8.38773","","","0","","Europe/Dublin","0","",""
"3-8410PB14356","14356","Shanid","","52.55586","-9.10424","","","0","","Europe/Dublin","0","",""
"3-8410PB14407","14407","Pallasgreen","","52.56748","-8.33827","","","0","","Europe/Dublin","0","",""
"3-8410PB14553","14553","Tankardstown","","52.40355","-8.62393","","","0","","Europe/Dublin","0","",""
"3-8410PB14554","14554","Athlacca","","52.45767","-8.65048","","","0","","Europe/Dublin","0","",""
"3-8410PB14712","14712","Monavaha","","52.56937","-9.09292","","","0","","Europe/Dublin","0","",""
"3-8410PB14918","14918","Market Place","","52.45197","-9.05829","","","0","","Europe/Dublin","0","",""
"3-842000018","13977","Borrisoleigh","","52.752207","-7.956909","","","0","","Europe/Dublin","0","",""
"3-842000022","13976","Borrisoleigh","","52.75215","-7.95655","","","0","","Europe/Dublin","0","",""
"3-842000025","12034","Roscrea Abbey Street","","52.952795","-7.799623","","","0","","Europe/Dublin","0","",""
"3-842000026","12035","Roscrea Abbey Street","","52.95275","-7.799608","","","0","","Europe/Dublin","0","",""
"3-842000038","14839","Holycross","","52.637302","-7.867226","","","0","","Europe/Dublin","0","",""
"3-842000047","13973","Currabaha","","52.773001","-8.027417","","","0","","Europe/Dublin","0","",""
"3-842000052","11860","Toomevara","","52.850131","-8.036121","","","0","","Europe/Dublin","0","",""
"3-842000057","13972","Ballincurry","","52.827813","-8.090486","","","0","","Europe/Dublin","0","",""
"3-842000058","13971","Ballincurry","","52.827894","-8.090382","","","0","","Europe/Dublin","0","",""
"3-842000064","13970","Rathmoy","","52.742983","-7.931816","","","0","","Europe/Dublin","0","",""
"3-842000065","13969","Rathmoy","","52.742848","-7.931964","","","0","","Europe/Dublin","0","",""
"3-842000075","11862","Twomileborris","","52.672554","-7.711378","","","0","","Europe/Dublin","0","",""
"3-842000076","11861","Twomileborris","","52.67259","-7.711378","","","0","","Europe/Dublin","0","",""
"3-842000085","11854","Littleton","","52.63897","-7.73898","","","0","","Europe/Dublin","0","",""
"3-842000086","11855","Littleton","","52.63887","-7.73877","","","0","","Europe/Dublin","0","",""
"3-842000097","12005","Templemore","","52.796651","-7.833437","","","0","","Europe/Dublin","0","",""
"3-842000100","12024","Templemore","","52.79661","-7.83371","","","0","","Europe/Dublin","0","",""
"3-842000106","12025","Templetouhy","","52.78806","-7.72313","","","0","","Europe/Dublin","0","",""
"3-842000111","13968","Kilkeary","","52.835266","-8.126832","","","0","","Europe/Dublin","0","",""
"3-842000116","13967","Moyne","","52.73397","-7.7139","","","0","","Europe/Dublin","0","",""
"3-842000126","13966","Glennanoge","","52.754723","-8.003985","","","0","","Europe/Dublin","0","",""
"3-842000127","13965","Glennanoge","","52.754579","-8.004163","","","0","","Europe/Dublin","0","",""
"3-842000138","11858","Thurles","","52.679106","-7.814231","","","0","","Europe/Dublin","0","",""
"3-8420B145731","145731","Silvermines","","52.794453","-8.237607","","","0","","Europe/Dublin","0","",""
"3-8420B155421","155421","Drummin Village","","52.875446","-8.201253","","","0","","Europe/Dublin","0","",""
"3-8420B155481","155481","Nenagh","","52.86428","-8.19884","","","0","","Europe/Dublin","0","",""
"3-8420B155501","155501","Birdhill","","52.766005","-8.439816","","","0","","Europe/Dublin","0","",""
"3-8420B155511","155511","Thornhill","","52.749264","-8.453156","","","0","","Europe/Dublin","0","",""
"3-8420B155531","155531","Roscrea Castle Street","","52.955018","-7.797499","","","0","","Europe/Dublin","0","",""
"3-8420B2019401","201941","Nenagh Station","","52.860734","-8.195602","","","0","","Europe/Dublin","0","",""
"3-8420B300151","300151","Summerhill","","52.866279","-8.195597","","","0","","Europe/Dublin","0","",""
"3-8420B300201","300201","Nenagh Retail Park","","52.861057","-8.216453","","","0","","Europe/Dublin","0","",""
"3-8420B300211","300211","Nenagh Retail Park","","52.860514","-8.218573","","","0","","Europe/Dublin","0","",""
"3-8420B300221","300221","Nenagh","","52.86394","-8.19801","","","0","","Europe/Dublin","0","",""
"3-8420B301181","301181","Ashe Road","","52.864224","-8.204469","","","0","","Europe/Dublin","0","",""
"3-8420B301191","301191","Summerhill","","52.866306","-8.195775","","","0","","Europe/Dublin","0","",""
"3-8420B301271","301271","Sallygrove","","52.871579","-8.197121","","","0","","Europe/Dublin","0","",""
"3-8420B301281","301281","Drummin Village","","52.875311","-8.201372","","","0","","Europe/Dublin","0","",""
"3-8420B331791","331791","Ballina","","52.807686","-8.436247","","","0","","Europe/Dublin","0","",""
"3-8420B3327201","332721","Newtown","","52.878387","-8.294918","","","0","","Europe/Dublin","0","",""
"3-8420B3338701","333871","Ardcroney","","52.934912","-8.156814","","","0","","Europe/Dublin","0","",""
"3-8420B333901","333901","Ballingarry","","53.018542","-8.029659","","","0","","Europe/Dublin","0","",""
"3-8420B3339101","333911","Ballingarry","","53.0166","-8.032325","","","0","","Europe/Dublin","0","",""
"3-8420B3345201","334521","Youghalarra School","","52.878557","-8.298723","","","0","","Europe/Dublin","0","",""
"3-8420B3345301","334531","Portroe","","52.884933","-8.343846","","","0","","Europe/Dublin","0","",""
"3-8420B334981","334981","Rearcross","","52.686455","-8.237508","","","0","","Europe/Dublin","0","",""
"3-8420B335061","335061","Shower","","52.709075","-8.427597","","","0","","Europe/Dublin","0","",""
"3-8420B335071","335071","Newport","","52.711711","-8.40902","","","0","","Europe/Dublin","0","",""
"3-8420B3360801","336081","Shower","","52.709211","-8.427391","","","0","","Europe/Dublin","0","",""
"3-8420B3360901","336091","Newport","","52.711384","-8.407374","","","0","","Europe/Dublin","0","",""
"3-8420B336531","336531","Sallygrove","","52.871553","-8.196824","","","0","","Europe/Dublin","0","",""
"3-8420B3375601","337561","Youghalarra School","","52.878656","-8.298738","","","0","","Europe/Dublin","0","",""
"3-8420B3375701","337571","Newtown","","52.878611","-8.295395","","","0","","Europe/Dublin","0","",""
"3-8420B337711","337711","Silvermines","","52.794498","-8.237651","","","0","","Europe/Dublin","0","",""
"3-8420B3382402","338242","Horse and Jockey","","52.615665","-7.776003","","","0","","Europe/Dublin","0","",""
"3-8420B338241","338241","Horse and Jockey","","52.61527","-7.77688","","","0","","Europe/Dublin","0","",""
"3-8420B3513301","351331","Lorrha","","53.092366","-8.123422","","","0","","Europe/Dublin","0","",""
"3-8420B351341","351341","Carrigahorig","","53.06505","-8.1442","","","0","","Europe/Dublin","0","",""
"3-8420B351361","351361","Ballinderry","","53.025161","-8.220727","","","0","","Europe/Dublin","0","",""
"3-8420B351371","351371","Coolbawn","","52.982836","-8.251007","","","0","","Europe/Dublin","0","",""
"3-8420B3513801","351381","Puckaun","","52.931982","-8.238486","","","0","","Europe/Dublin","0","",""
"3-8420B351391","351391","Puckaun","","52.932012","-8.238551","","","0","","Europe/Dublin","0","",""
"3-8420B351401","351401","Coolbawn","","52.982807","-8.251162","","","0","","Europe/Dublin","0","",""
"3-8420B351411","351411","Ballinderry","","53.025189","-8.22091","","","0","","Europe/Dublin","0","",""
"3-8420B351431","351431","Carrigahorig","","53.06556","-8.14486","","","0","","Europe/Dublin","0","",""
"3-8420B4501801","450181","Portroe","","52.884806","-8.344335","","","0","","Europe/Dublin","0","",""
"3-8420B450201","450201","Birdhill","","52.765905","-8.440037","","","0","","Europe/Dublin","0","",""
"3-8420B4502101","450211","Borrisokane","","52.994202","-8.127744","","","0","","Europe/Dublin","0","",""
"3-8420B450221","450221","Toomevara","","52.850032","-8.035854","","","0","","Europe/Dublin","0","",""
"3-8420B450231","450231","Thornhill","","52.749139","-8.452932","","","0","","Europe/Dublin","0","",""
"3-8420B450271","450271","Borrisokane","","52.994166","-8.12767","","","0","","Europe/Dublin","0","",""
"3-8420B4552901","455291","Roscrea Castle Street","","52.955153","-7.797604","","","0","","Europe/Dublin","0","",""
"3-8420B4553001","455301","Nenagh","","52.8638","-8.19808","","","0","","Europe/Dublin","0","",""
"3-8420B4553101","455311","Kilbarron","","52.987595","-8.225097","","","0","","Europe/Dublin","0","",""
"3-8420B4553201","455321","Lahorna","","52.915895","-8.175317","","","0","","Europe/Dublin","0","",""
"3-8420B455341","455341","Lahorna","","52.915877","-8.175554","","","0","","Europe/Dublin","0","",""
"3-8420B455351","455351","Ardcroney","","52.93565","-8.156058","","","0","","Europe/Dublin","0","",""
"3-8420B455361","455361","Bushy Park Home","","52.988417","-8.132538","","","0","","Europe/Dublin","0","",""
"3-8420B455371","455371","Bushy Park Home","","52.988364","-8.132225","","","0","","Europe/Dublin","0","",""
"3-8420B455381","455381","Kilbarron","","52.987595","-8.22547","","","0","","Europe/Dublin","0","",""
"3-8420B6354901","635491","Ballina","","52.807649","-8.436469","","","0","","Europe/Dublin","0","",""
"3-8420IR0095","0","Nenagh","","52.860593","-8.195742","","","0","3-8420IR0095-P","Europe/Dublin","0","",""
"3-8420IR0096","0","Roscrea","","52.960557","-7.794415","","","0","3-8420IR0096-P","Europe/Dublin","0","",""
"3-8420IR0097","0","Templemore Station","","52.788104","-7.822693","","","0","3-8420IR0097-P","Europe/Dublin","0","",""
"3-8420IR0098","0","Thurles","","52.676987","-7.821568","","","0","3-8420IR0098-P","Europe/Dublin","0","",""
"3-8420IR0101","0","Birdhill","","52.766173","-8.441806","","","0","3-8420IR0101-P","Europe/Dublin","0","",""
"3-8420IR0104","0","Cloughjordan","","52.936316","-8.0246","","","0","3-8420IR0104-P","Europe/Dublin","0","",""
"3-8420LL10391","10391","Nenagh Retail Park","","52.860505","-8.218573","","","0","","Europe/Dublin","0","",""
"3-8420LL10392","10392","Nenagh Retail Park","","52.861011","-8.216853","","","0","","Europe/Dublin","0","",""
"3-8420LL10601","10601","Ballycahill","","52.688393","-7.909403","","","0","","Europe/Dublin","0","",""
"3-8420LL10602","10602","Upperchurch","","52.697805","-8.021369","","","0","","Europe/Dublin","0","",""
"3-8420LL10603","10603","Kilcommon Cross","","52.679365","-8.161931","","","0","","Europe/Dublin","0","",""
"3-8420LL10604","10604","Glencree","","52.709869","-8.40113","","","0","","Europe/Dublin","0","",""
"3-8420LL10695","10695","Cloughjordan","","52.94197","-8.03611","","","0","","Europe/Dublin","0","",""
"3-8420LL10696","12854","Cashel Centenary","","52.51142","-7.89112","","","0","","Europe/Dublin","0","",""
"3-8420LL10699","12856","Thomastown","","52.49297","-8.02546","","","0","","Europe/Dublin","0","",""
"3-8420LL10700","12857","Kilfeakle","","52.48797","-8.06194","","","0","","Europe/Dublin","0","",""
"3-8420LL10708","10708","Thurles Shopping Centre","","52.675651","-7.812057","","","0","","Europe/Dublin","0","",""
"3-8420LL10861","10861","TUS Thurles","","52.685863","-7.825074","","","0","","Europe/Dublin","0","",""
"3-8420LL10921","12319","Willowmere Drive","","52.678911","-7.79415","","","0","","Europe/Dublin","0","",""
